"user_id","gender","age_group","married","has_children","home_country","home_city","sign_up_date","num_sessions","avg_session_duration_minute","avg_page_clicks","total_trips","conversion_rate","weekend_trip_proportion","cancellation_proportion","avg_booking_departure_gap_days_flights","avg_booking_departure_gap_days_hotels","round_trips_proportion","avg_flight_price_usd","avg_flight_discount_amount","discounted_flight_proportion","avg_flight_seats","avg_checked_bags","avg_distance_flown","total_hotels_booked","avg_hotel_price_usd","avg_hotel_discount_amount","discounted_hotel_proportion","avg_hotel_rooms","avg_hotel_stay_duration_day","assigned_group","assigned_perk"
"204997","F","35-44","true","false","usa","kansas city","2022-06-06","9","7.67","52.78","4","0.44","0.00","0.50","54.33","64.17","1.00","1409.38","0.25","0.33","1.67","0.83","4451","3","1677.60","0.10","0.44","1.40","5.60","Family-Oriented Travelers","Free checked bag"
"382384","F","55-64","true","false","usa","st. petersburg","2022-10-27","10","0.80","10.40","2","0.20","0.00","0.00","8.66","8.81","1.00","243.35","","0.00","1.00","1.00","1391","2","137.00","","0.00","1.00","1.00","Moderate Travellers","Priority boarding"
"404879","F","35-44","true","false","usa","newark","2022-11-10","11","1.45","15.18","6","0.55","0.00","0.00","7.30","7.37","0.83","238.10","0.15","0.18","1.17","0.83","1231","5","1157.80","0.10","0.18","1.20","2.80","High-Spending Travelers","Free hotel meal"
"425953","F","35-44","true","false","usa","nashville","2022-11-22","10","2.20","22.20","6","0.60","0.00","0.00","7.82","9.07","1.00","230.99","0.15","0.10","1.60","0.00","968","6","601.83","0.08","0.20","1.67","3.50","Family-Oriented Travelers","Free checked bag"
"428858","F","18-24","false","false","usa","san diego","2022-11-23","10","2.00","39.60","3","0.30","0.00","0.33","109.57","83.80","1.00","1381.11","0.10","0.20","1.00","0.33","11185","3","1773.00","","0.10","1.00","8.00","High-Spending Travelers","Free hotel meal"
"438937","F","35-44","false","false","usa","sacramento","2022-11-29","10","1.10","12.70","3","0.30","0.00","0.00","6.28","6.50","0.67","354.71","0.05","0.10","1.00","0.67","2511","3","650.00","0.15","0.20","1.00","2.00","Spontaneous Travelers","No cancellation fees"
"442718","F","45-54","true","true","usa","new york","2022-12-01","10","1.40","16.00","5","0.50","0.00","0.00","8.69","9.24","1.00","633.74","0.15","0.10","1.60","0.40","2631","3","613.33","0.07","0.30","2.00","3.67","Family-Oriented Travelers","Free checked bag"
"446138","F","35-44","true","false","usa","houston","2022-12-02","11","2.45","40.55","4","0.36","0.00","0.25","7.02","6.65","1.00","163.59","0.19","0.45","1.00","0.00","940","4","1409.00","0.15","0.18","1.00","4.40","High-Spending Travelers","Free hotel meal"
"450164","F","35-44","true","false","usa","phoenix","2022-12-05","11","2.91","28.00","5","0.45","0.00","0.00","7.95","8.11","1.00","363.61","","0.00","1.40","0.40","1569","5","515.20","0.05","0.09","1.40","2.20","Frequent Travellers","1 night free hotel with flight"
"458919","F","35-44","false","false","usa","fresno","2022-12-09","10","1.80","17.10","3","0.30","0.00","0.00","7.04","7.31","1.00","676.38","","0.00","1.00","1.00","3824","3","92.00","0.05","0.10","1.00","1.00","Moderate Travellers","Priority boarding"
"471186","F","45-54","true","false","usa","los angeles","2022-12-15","10","1.20","13.10","2","0.20","0.00","0.00","6.40","6.64","1.00","589.24","","0.00","1.00","0.00","3088","2","109.00","0.20","0.10","1.00","0.50","Spontaneous Travelers","No cancellation fees"
"471946","F","45-54","true","true","usa","santa ana","2022-12-16","10","1.00","11.30","1","0.10","0.00","0.00","","11.75","0.00","","","0.00","","","","1","282.00","0.10","0.10","1.00","3.00","Moderate Travellers","Priority boarding"
"477730","F","45-54","false","false","usa","san diego","2022-12-19","10","2.20","22.00","5","0.50","0.00","0.00","7.35","7.60","1.00","697.14","","0.00","1.20","0.00","3340","5","1074.00","0.15","0.10","1.20","3.60","Family-Oriented Travelers","Free checked bag"
"485658","F","25-34","false","false","usa","los angeles","2022-12-23","9","5.22","67.78","4","0.44","0.00","0.25","7.40","7.63","1.00","481.59","0.25","0.22","1.00","1.00","2813","4","117.80","","0.11","1.00","1.00","Moderate Travellers","Priority boarding"
"489730","F","35-44","false","false","usa","el paso","2022-12-25","9","1.56","16.22","5","0.56","0.00","0.00","6.83","6.80","1.00","399.16","0.10","0.22","1.00","0.60","2391","3","764.33","0.15","0.11","1.00","5.33","Frequent Travellers","1 night free hotel with flight"
"500773","F","25-34","false","false","canada","winnipeg","2022-12-30","10","2.40","22.70","5","0.50","0.00","0.00","6.90","7.25","1.00","333.75","0.08","0.20","1.00","0.25","1770","5","932.20","0.13","0.20","1.00","3.20","Frequent Travellers","1 night free hotel with flight"
"503042","F","25-34","false","false","usa","montgomery","2023-01-01","9","1.00","12.56","1","0.11","0.00","0.00","8.90","9.03","1.00","181.51","0.20","0.11","1.00","1.00","986","1","214.00","0.25","0.22","1.00","2.00","Moderate Travellers","Priority boarding"
"508625","F","35-44","false","false","usa","new york","2023-01-03","9","2.33","44.56","5","0.56","0.00","0.20","8.45","8.99","1.00","725.21","0.25","0.22","2.00","0.80","2128","4","1078.00","0.20","0.22","2.00","3.80","Family-Oriented Travelers","Free checked bag"
"509749","M","35-44","false","false","usa","new york","2023-01-04","8","2.38","21.88","7","0.88","0.00","0.00","8.47","7.74","1.00","286.56","0.18","0.25","1.00","0.67","1592","7","338.00","0.05","0.13","1.00","2.57","Frequent Travellers","1 night free hotel with flight"
"510316","F","18-24","false","true","usa","phoenix","2023-01-04","8","1.88","19.13","1","0.13","0.00","0.00","","5.24","0.00","","0.12","0.38","","","","1","2057.00","","0.00","1.00","17.00","High-Spending Travelers","Free hotel meal"
"511800","F","45-54","false","false","usa","san jose","2023-01-05","8","2.13","20.38","7","0.88","0.00","0.00","7.14","8.10","1.00","609.18","","0.00","1.50","0.83","2213","7","992.57","0.10","0.13","1.57","2.14","Frequent Travellers","1 night free hotel with flight"
"513497","F","45-54","false","false","usa","las vegas","2023-01-06","8","1.13","13.00","2","0.25","0.00","0.00","9.40","10.80","1.00","673.96","","0.00","1.00","0.00","3732","2","569.50","0.12","0.38","1.00","4.00","Budget Travellers","Exclusive discounts"
"513659","F","35-44","false","false","usa","honolulu","2023-01-06","8","1.38","15.25","3","0.38","0.00","0.00","6.92","7.24","0.67","717.58","0.05","0.13","1.00","0.00","4917","3","385.67","0.05","0.13","1.00","4.67","Spontaneous Travelers","No cancellation fees"
"514337","F","45-54","false","false","usa","chicago","2023-01-06","9","1.11","13.89","4","0.44","0.00","0.00","6.64","6.70","1.00","355.01","0.08","0.33","1.00","1.00","1704","4","2278.50","0.12","0.33","1.25","6.25","Family-Oriented Travelers","Free checked bag"
"515854","F","65+","true","false","usa","reno","2023-01-07","8","1.63","16.25","2","0.25","0.00","0.00","","12.82","0.00","","0.10","0.13","","","","2","548.50","0.05","0.25","1.00","5.00","Moderate Travellers","Priority boarding"
"516862","F","65+","true","false","usa","new york","2023-01-08","8","1.00","12.25","2","0.25","0.00","0.00","280.37","10.65","1.00","1091.79","","0.00","1.00","0.00","7493","1","2790.00","","0.00","2.00","9.00","Family-Oriented Travelers","Free checked bag"
"518406","F","45-54","true","false","usa","new york","2023-01-08","8","1.38","14.38","3","0.38","0.00","0.00","6.23","6.34","0.67","89.34","","0.00","1.00","0.33","536","3","317.33","","0.00","1.00","3.00","Spontaneous Travelers","No cancellation fees"
"519787","F","18-24","false","true","canada","edmonton","2023-01-09","9","1.00","33.89","2","0.22","0.00","0.50","104.52","11.69","1.00","3317.47","0.15","0.22","2.00","1.00","16066","2","1792.00","0.15","0.22","2.00","7.00","Family-Oriented Travelers","Free checked bag"
"521065","F","45-54","true","true","usa","new york","2023-01-10","8","0.88","36.50","4","0.50","0.00","0.25","102.49","7.82","1.00","493.71","0.25","0.50","2.80","1.60","1831","3","206.00","0.15","0.38","1.00","1.00","Budget Travellers","Exclusive discounts"
"521298","F","35-44","false","false","usa","san jose","2023-01-10","8","1.50","16.63","3","0.38","0.00","0.00","7.39","9.07","1.00","379.10","","0.00","2.00","0.33","1746","2","1492.50","0.11","0.50","2.50","2.50","High-Spending Travelers","Free hotel meal"
"521434","F","45-54","true","false","usa","los angeles","2023-01-10","8","1.63","17.75","4","0.50","0.00","0.00","7.54","8.48","1.00","651.64","0.15","0.25","1.25","1.25","3083","3","559.00","","0.00","1.33","3.00","Frequent Travellers","1 night free hotel with flight"
"522005","F","45-54","false","true","usa","nashville","2023-01-10","8","1.25","13.13","5","0.63","0.00","0.00","6.89","6.62","1.00","323.78","0.20","0.13","1.00","0.00","1787","5","1215.60","0.10","0.25","1.20","5.00","Family-Oriented Travelers","Free checked bag"
"522086","F","35-44","true","true","usa","corpus christi","2023-01-10","11","1.82","18.18","2","0.18","0.00","0.00","6.95","7.15","1.00","407.90","0.12","0.27","1.00","0.00","2271","2","691.00","0.35","0.09","1.00","3.50","Spontaneous Travelers","No cancellation fees"
"523503","F","65+","true","false","usa","denver","2023-01-11","9","1.00","12.22","1","0.11","0.00","0.00","168.99","","1.00","275.64","0.15","0.11","2.00","1.00","781","0","","0.05","0.11","","","Moderate Travellers","Priority boarding"
"524169","F","35-44","true","true","usa","long beach","2023-01-11","8","2.38","22.00","3","0.38","0.00","0.00","7.98","9.35","1.00","858.53","","0.00","1.33","0.67","4155","2","63.00","0.15","0.13","1.00","0.50","Moderate Travellers","Priority boarding"
"524251","F","45-54","true","true","usa","chicago","2023-01-11","9","1.22","13.89","3","0.33","0.00","0.00","4.66","4.71","1.00","105.17","0.13","0.22","1.00","1.00","598","3","1112.33","0.18","0.22","1.00","5.67","High-Spending Travelers","Free hotel meal"
"525227","F","35-44","true","false","usa","jacksonville","2023-01-12","8","2.38","23.75","5","0.63","0.00","0.00","6.24","6.47","1.00","378.56","0.20","0.13","1.00","0.50","2203","5","593.20","0.05","0.13","1.00","2.60","Frequent Travellers","1 night free hotel with flight"
"525379","F","","false","false","usa","long beach","2023-01-12","8","0.38","7.25","0","0.00","0.00","","","","0.00","","0.15","0.50","","","","0","","0.05","0.25","","","Budget Travellers","Exclusive discounts"
"526256","F","35-44","false","false","usa","washington","2023-01-12","8","1.75","17.75","6","0.75","0.00","0.00","7.91","8.11","1.00","513.11","","0.00","1.17","0.67","2340","6","405.17","0.10","0.13","1.17","1.17","Frequent Travellers","1 night free hotel with flight"
"526490","F","35-44","false","false","usa","richmond","2023-01-12","8","1.38","15.88","2","0.25","0.00","0.00","8.08","8.22","1.00","188.27","","0.00","1.00","0.50","1036","2","-39.50","0.08","0.25","1.00","-0.50","Moderate Travellers","Priority boarding"
"526925","F","18-24","false","false","usa","madison","2023-01-12","8","1.88","19.25","3","0.38","0.00","0.00","","8.34","0.00","","0.30","0.13","","","","3","2018.00","","0.00","1.00","8.67","High-Spending Travelers","Free hotel meal"
"527046","F","35-44","true","true","usa","newark","2023-01-12","9","1.56","16.56","3","0.33","0.00","0.00","5.49","5.66","0.67","446.10","","0.00","1.33","0.33","1711","3","748.67","0.10","0.22","1.33","3.00","Spontaneous Travelers","No cancellation fees"
"527464","F","45-54","false","false","usa","denver","2023-01-13","9","2.33","21.89","6","0.67","0.00","0.00","6.78","6.82","1.00","296.40","","0.00","1.00","1.20","1622","6","575.67","","0.00","1.17","3.67","Family-Oriented Travelers","Free checked bag"
"529284","F","25-34","false","false","canada","ottawa","2023-01-14","8","1.50","15.75","0","0.00","0.00","","","","0.00","","","0.00","","","","0","","","0.00","","","Occasional Travellers","Loyalty points"
"530687","F","45-54","true","true","usa","lubbock","2023-01-14","8","1.63","17.38","4","0.50","0.00","0.00","7.57","7.74","1.00","462.72","0.10","0.38","1.50","0.50","1695","4","447.00","0.15","0.13","1.50","2.00","Budget Travellers","Exclusive discounts"
"530833","F","45-54","true","true","usa","houston","2023-01-14","9","1.67","16.56","2","0.22","0.00","0.00","7.46","7.64","1.00","393.98","0.13","0.22","1.00","1.00","2467","2","666.00","","0.00","1.00","5.50","Moderate Travellers","Priority boarding"
"531745","F","18-24","false","false","canada","edmonton","2023-01-15","8","4.25","25.00","1","0.13","0.00","1.00","133.21","133.73","1.00","1471.17","0.15","0.25","1.00","0.00","16066","1","665.00","","0.13","1.00","5.00","Occasional Travellers","Loyalty points"
"532748","F","35-44","false","true","usa","austin","2023-01-15","8","2.75","26.25","5","0.63","0.00","0.00","7.00","8.29","1.00","390.45","0.15","0.13","1.00","1.00","2290","5","35.40","0.15","0.25","1.00","0.60","Frequent Travellers","1 night free hotel with flight"
"533550","F","25-34","true","true","usa","new york","2023-01-16","8","1.63","16.88","2","0.25","0.00","0.00","6.28","6.48","1.00","330.41","0.05","0.13","1.00","0.50","2244","2","214.00","","0.00","1.00","2.00","Spontaneous Travelers","No cancellation fees"
"534747","F","35-44","false","false","usa","san jose","2023-01-16","9","1.89","18.33","4","0.44","0.00","0.00","6.89","6.75","1.00","388.26","0.16","0.44","1.00","0.33","2345","4","179.25","","0.00","1.25","2.00","Budget Travellers","Exclusive discounts"
"536212","M","25-34","false","false","usa","st. louis","2023-01-17","8","2.38","46.50","1","0.13","0.00","1.00","110.09","110.24","1.00","375.37","","0.13","2.00","1.00","1098","1","1536.00","0.10","0.38","1.00","12.00","High-Spending Travelers","Free hotel meal"
"536469","F","25-34","false","false","usa","cleveland","2023-01-17","8","1.00","12.00","1","0.13","0.00","0.00","7.89","8.00","1.00","90.78","","0.00","1.00","1.00","492","1","928.00","","0.00","1.00","4.00","Moderate Travellers","Priority boarding"
"538131","O","45-54","false","true","usa","kansas city","2023-01-18","8","1.25","15.25","2","0.25","0.00","0.00","9.61","9.77","1.00","289.82","0.30","0.13","1.00","0.00","1593","2","296.00","0.25","0.13","1.00","1.50","Moderate Travellers","Priority boarding"
"538666","M","25-34","true","false","usa","new york","2023-01-18","8","3.25","54.88","3","0.38","0.00","0.33","5.54","5.14","0.67","339.28","","0.13","1.00","0.25","1959","2","227.67","0.05","0.25","1.00","1.00","Occasional Travellers","Loyalty points"
"539453","F","18-24","false","true","usa","philadelphia","2023-01-19","8","1.00","11.25","1","0.13","0.00","0.00","","7.83","0.00","","0.10","0.13","","","","1","1024.00","0.10","0.25","1.00","8.00","High-Spending Travelers","Free hotel meal"
"539782","F","35-44","true","false","usa","phoenix","2023-01-19","9","1.00","12.56","1","0.11","0.00","0.00","6.69","","1.00","93.97","0.13","0.22","1.00","1.00","560","0","","0.05","0.11","","","Spontaneous Travelers","No cancellation fees"
"540138","M","45-54","true","true","usa","miami","2023-01-19","9","1.22","15.33","1","0.11","0.00","0.00","","8.80","0.00","","0.05","0.22","","","","1","1098.00","0.10","0.11","1.00","6.00","High-Spending Travelers","Free hotel meal"
"542194","F","35-44","true","true","usa","el paso","2023-01-20","8","1.00","10.88","3","0.38","0.00","0.00","8.29","7.74","1.00","431.61","","0.00","1.67","0.33","1510","1","210.00","0.15","0.13","1.00","2.00","Moderate Travellers","Priority boarding"
"542752","F","35-44","true","false","usa","san diego","2023-01-20","9","0.78","11.00","3","0.33","0.00","0.00","7.95","8.13","1.00","510.77","0.10","0.22","1.33","0.67","2017","3","319.67","0.05","0.11","1.33","1.67","Moderate Travellers","Priority boarding"
"545745","F","35-44","true","false","usa","jacksonville","2023-01-22","8","1.00","10.75","2","0.25","0.00","0.00","7.31","7.13","1.00","586.51","","0.00","1.00","0.50","3503","1","0.00","0.05","0.13","1.00","0.00","Moderate Travellers","Priority boarding"
"548093","F","18-24","false","false","usa","charlotte","2023-01-23","8","1.63","16.13","1","0.13","0.00","0.00","","6.59","0.00","","0.30","0.13","","","","1","1188.00","0.05","0.13","2.00","6.00","Family-Oriented Travelers","Free checked bag"
"550805","F","35-44","false","false","usa","san francisco","2023-01-24","8","1.63","16.63","6","0.75","0.00","0.00","7.03","7.33","0.80","248.19","0.15","0.25","1.00","0.80","1680","4","518.50","0.15","0.13","1.25","3.50","Family-Oriented Travelers","Free checked bag"
"551729","F","18-24","false","false","canada","vancouver","2023-01-25","8","0.88","11.63","1","0.13","0.00","0.00","7.58","7.83","1.00","540.81","","0.00","1.00","0.00","2881","1","146.00","0.05","0.13","1.00","1.00","Moderate Travellers","Priority boarding"
"552760","F","45-54","true","false","usa","new york","2023-01-25","8","1.25","13.25","3","0.38","0.00","0.00","6.02","6.80","1.00","403.74","0.30","0.13","1.00","0.67","2180","1","382.00","0.20","0.13","1.00","2.00","Spontaneous Travelers","No cancellation fees"
"555600","F","35-44","true","false","usa","nashville","2023-01-27","8","1.38","14.00","2","0.25","0.00","0.00","7.17","7.30","1.00","163.14","0.23","0.25","1.00","0.00","950","2","2628.50","0.15","0.13","1.00","4.00","High-Spending Travelers","Free hotel meal"
"555698","M","45-54","false","false","usa","new york","2023-01-27","8","7.13","33.00","3","0.38","0.00","0.33","7.26","7.50","0.67","564.60","0.30","0.25","1.00","0.50","2908","3","714.25","0.05","0.25","1.00","2.75","Occasional Travellers","Loyalty points"
